customer_id,recencia_dias,frecuencia_compras,ticket_promedio,total_gastado,antiguedad_dias,score_satisfaccion,n_categorias,usa_app,n_tickets_soporte,region,canal_adquisicion,churn,segmento_latente,segmento_id,segmento_nombre,churn_prob,accion
C00927,171,3,73.97,236.52,646,3.3,4,0,6,Lima,Directo,1,lost,3,Inactivos,0.964,🚨 Intervención urgente: llamada + descuento 20%
C00928,168,1,96.12,110.47,796,3.3,1,0,3,Arequipa,Paid Search,0,lost,3,Inactivos,0.146,✅ Programa de fidelización estándar
C00929,49,8,232.64,1746.74,333,2.9,2,0,2,Lima,Social,0,loyal,1,Leales,0.042,✅ Programa de fidelización estándar
C00930,1,1,85.68,110.61,1585,3.6,3,1,0,Lima,Email,0,new,2,En Riesgo,0.027,✅ Programa de fidelización estándar
C00931,35,11,151.86,1566.39,1545,4.2,3,1,1,Cusco,Social,0,loyal,1,Leales,0.036,✅ Programa de fidelización estándar
C00932,68,1,123.9,138.49,613,4.6,1,0,1,Piura,Directo,0,at_risk,3,Inactivos,0.411,📧 Newsletter personalizado + recomendaciones
C00933,23,12,188.35,1933.34,1170,3.7,2,0,0,Lima,Paid Search,0,loyal,1,Leales,0.039,✅ Programa de fidelización estándar
C00934,20,12,202.63,2517.35,396,3.5,2,0,0,Lima,Directo,1,loyal,1,Leales,0.802,🚨 Intervención urgente: llamada + descuento 20%
C00935,84,6,131.08,852.39,1695,3.9,5,0,1,Lima,Paid Search,1,at_risk,3,Inactivos,0.927,🚨 Intervención urgente: llamada + descuento 20%
C00936,80,6,92.2,523.98,488,4.6,6,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.285,📧 Newsletter personalizado + recomendaciones
C00937,25,8,207.51,1830.92,149,3.9,1,0,2,Cusco,Paid Search,0,loyal,1,Leales,0.15,✅ Programa de fidelización estándar
C00938,36,8,133.3,1172.53,1266,4.1,5,0,0,Lima,Paid Search,0,loyal,3,Inactivos,0.12,✅ Programa de fidelización estándar
C00939,60,6,95.51,608.6,1794,3.5,1,1,1,Arequipa,Orgánico,0,at_risk,3,Inactivos,0.043,✅ Programa de fidelización estándar
C00940,174,1,107.86,127.76,1236,2.8,4,0,2,Lima,Email,1,lost,3,Inactivos,0.955,🚨 Intervención urgente: llamada + descuento 20%
C00941,3,1,70.02,79.4,1699,3.0,1,0,2,Arequipa,Paid Search,1,new,4,Nuevos,0.825,🚨 Intervención urgente: llamada + descuento 20%
C00942,22,20,261.23,5232.23,1392,4.6,5,0,0,Arequipa,Social,0,champion,0,Champions,0.018,✅ Programa de fidelización estándar
C00943,65,2,102.98,203.34,1531,4.5,2,1,0,Cusco,Social,0,at_risk,3,Inactivos,0.12,✅ Programa de fidelización estándar
C00944,9,18,341.73,7227.09,1547,3.9,1,1,0,Lima,Paid Search,0,champion,0,Champions,0.124,✅ Programa de fidelización estándar
C00945,24,21,288.51,5064.03,1284,4.6,2,0,0,Lima,Paid Search,1,champion,0,Champions,0.037,✅ Programa de fidelización estándar
C00946,153,3,85.14,203.73,393,3.2,4,1,2,Lima,Paid Search,1,lost,3,Inactivos,0.591,⚠️ Email win-back + cupón 15%
C00947,71,4,132.39,449.29,1499,4.5,3,1,0,Cusco,Orgánico,0,at_risk,3,Inactivos,0.637,⚠️ Email win-back + cupón 15%
C00948,17,11,285.45,3077.07,513,4.4,3,1,1,Cusco,Orgánico,0,loyal,1,Leales,0.06,✅ Programa de fidelización estándar
C00949,22,11,184.2,2302.36,881,3.4,5,1,0,Arequipa,Paid Search,0,loyal,1,Leales,0.147,✅ Programa de fidelización estándar
C00950,2,17,219.15,3464.35,979,5.0,1,0,0,Arequipa,Paid Search,1,champion,2,En Riesgo,0.839,🚨 Intervención urgente: llamada + descuento 20%
C00951,102,1,126.61,156.45,275,2.0,4,0,3,Arequipa,Directo,1,lost,3,Inactivos,0.8,🚨 Intervención urgente: llamada + descuento 20%
C00952,5,1,100.72,134.23,793,3.1,4,1,2,Lima,Email,1,new,4,Nuevos,0.792,🚨 Intervención urgente: llamada + descuento 20%
C00953,40,14,200.46,3216.88,1278,4.2,2,0,0,Cusco,Paid Search,0,loyal,1,Leales,0.008,✅ Programa de fidelización estándar
C00954,26,13,223.03,2846.01,1210,4.6,6,0,0,Lima,Email,0,loyal,1,Leales,0.007,✅ Programa de fidelización estándar
C00955,1,1,157.48,145.6,660,4.2,5,0,1,Lima,Orgánico,1,new,2,En Riesgo,0.948,🚨 Intervención urgente: llamada + descuento 20%
C00956,6,1,79.05,77.44,1659,3.8,4,1,0,Lima,Paid Search,1,new,4,Nuevos,0.905,🚨 Intervención urgente: llamada + descuento 20%
C00957,65,3,156.97,461.18,1793,3.3,1,0,0,Lima,Email,0,at_risk,3,Inactivos,0.288,📧 Newsletter personalizado + recomendaciones
C00958,6,16,278.04,3909.32,394,5.0,4,0,1,Lima,Paid Search,0,champion,0,Champions,0.222,✅ Programa de fidelización estándar
C00959,23,21,248.13,4806.38,931,4.2,3,0,0,Trujillo,Paid Search,0,champion,0,Champions,0.027,✅ Programa de fidelización estándar
C00960,79,6,105.81,541.31,215,4.1,5,1,1,Lima,Directo,1,at_risk,3,Inactivos,0.829,🚨 Intervención urgente: llamada + descuento 20%
C00961,66,6,123.1,724.09,1548,3.3,2,0,2,Arequipa,Social,1,at_risk,3,Inactivos,0.904,🚨 Intervención urgente: llamada + descuento 20%
C00962,14,18,360.98,6849.85,1238,4.7,1,0,3,Lima,Email,0,champion,0,Champions,0.042,✅ Programa de fidelización estándar
C00963,84,6,81.43,458.07,1440,4.2,3,1,1,Lima,Email,0,at_risk,3,Inactivos,0.526,⚠️ Email win-back + cupón 15%
C00964,12,20,353.63,7855.02,309,4.7,4,1,0,Lima,Email,0,champion,0,Champions,0.157,✅ Programa de fidelización estándar
C00965,151,3,83.81,256.66,771,2.9,5,0,1,Lima,Orgánico,0,lost,3,Inactivos,0.698,⚠️ Email win-back + cupón 15%
C00966,28,18,251.87,4327.72,1535,2.9,5,0,0,Trujillo,Paid Search,0,loyal,0,Champions,0.092,✅ Programa de fidelización estándar
C00967,8,19,323.21,6001.76,1318,4.3,1,1,2,Lima,Orgánico,0,champion,0,Champions,0.082,✅ Programa de fidelización estándar
C00968,95,5,88.37,410.65,1723,4.2,2,1,0,Arequipa,Paid Search,1,at_risk,3,Inactivos,0.831,🚨 Intervención urgente: llamada + descuento 20%
C00969,43,4,129.62,529.52,381,4.1,3,0,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.216,✅ Programa de fidelización estándar
C00970,1,1,66.32,72.34,618,3.5,6,0,0,Arequipa,Orgánico,0,new,2,En Riesgo,0.031,✅ Programa de fidelización estándar
C00971,84,2,95.27,145.1,111,4.2,2,0,1,Piura,Directo,0,at_risk,3,Inactivos,0.282,📧 Newsletter personalizado + recomendaciones
C00972,26,8,141.43,965.98,1234,4.3,1,1,0,Trujillo,Directo,0,loyal,3,Inactivos,0.077,✅ Programa de fidelización estándar
C00973,208,1,122.45,116.4,1395,2.0,1,1,2,Lima,Email,1,lost,3,Inactivos,0.911,🚨 Intervención urgente: llamada + descuento 20%
C00974,43,6,174.45,1152.38,225,3.7,3,0,1,Lima,Paid Search,0,loyal,1,Leales,0.482,⚠️ Email win-back + oferta exclusiva VIP
C00975,2,1,50.44,52.94,89,3.9,5,0,0,Lima,Social,0,new,4,Nuevos,0.435,📧 Newsletter personalizado + recomendaciones
C00976,45,4,148.09,625.63,180,3.9,5,1,0,Arequipa,Orgánico,0,at_risk,3,Inactivos,0.156,✅ Programa de fidelización estándar
C00977,34,5,100.12,593.48,1114,4.2,3,1,1,Lima,Social,0,at_risk,3,Inactivos,0.125,✅ Programa de fidelización estándar
C00978,16,20,294.09,4991.54,1700,4.7,2,1,1,Lima,Orgánico,0,champion,0,Champions,0.313,📧 Newsletter personalizado + recomendaciones
C00979,87,1,168.03,137.29,457,4.6,3,1,1,Arequipa,Social,0,at_risk,3,Inactivos,0.065,✅ Programa de fidelización estándar
C00980,200,2,86.98,159.6,980,2.0,6,0,3,Lima,Paid Search,1,lost,3,Inactivos,0.422,📧 Newsletter personalizado + recomendaciones
C00981,133,4,26.01,107.04,360,1.7,5,0,4,Trujillo,Social,1,lost,3,Inactivos,0.863,🚨 Intervención urgente: llamada + descuento 20%
C00982,13,11,236.38,2692.25,1092,3.7,2,1,0,Lima,Directo,0,loyal,1,Leales,0.02,✅ Programa de fidelización estándar
C00983,31,13,224.64,2437.65,1306,3.9,4,0,1,Lima,Orgánico,0,loyal,1,Leales,0.164,✅ Programa de fidelización estándar
C00984,181,1,50.41,62.59,919,2.9,2,0,3,Trujillo,Paid Search,1,lost,3,Inactivos,0.963,🚨 Intervención urgente: llamada + descuento 20%
C00985,1,1,90.31,95.36,984,3.6,5,0,2,Lima,Directo,0,new,2,En Riesgo,0.023,✅ Programa de fidelización estándar
C00986,13,25,306.7,8722.38,1671,4.5,1,1,2,Arequipa,Paid Search,0,champion,0,Champions,0.056,✅ Programa de fidelización estándar
C00987,69,4,149.32,709.81,1286,4.2,2,0,0,Lima,Social,1,at_risk,3,Inactivos,0.735,🚨 Intervención urgente: llamada + descuento 20%
C00988,41,2,181.62,307.4,383,3.7,2,0,1,Lima,Email,0,loyal,3,Inactivos,0.139,✅ Programa de fidelización estándar
C00989,6,1,56.94,50.4,930,2.6,1,1,1,Trujillo,Paid Search,0,new,4,Nuevos,0.274,📧 Newsletter personalizado + recomendaciones
C00990,1,18,370.93,5459.84,1223,4.4,5,1,0,Trujillo,Paid Search,0,champion,2,En Riesgo,0.071,✅ Programa de fidelización estándar
C00991,26,13,170.35,2614.25,246,3.2,4,1,1,Arequipa,Orgánico,1,loyal,1,Leales,0.788,🚨 Intervención urgente: llamada + descuento 20%
C00992,168,1,98.16,116.17,377,1.1,4,1,2,Lima,Social,1,lost,3,Inactivos,0.982,🚨 Intervención urgente: llamada + descuento 20%
C00993,20,19,320.82,5516.51,1579,4.0,3,0,1,Arequipa,Paid Search,0,champion,0,Champions,0.122,✅ Programa de fidelización estándar
C00994,75,3,129.71,358.27,440,3.5,4,0,0,Lima,Paid Search,1,at_risk,3,Inactivos,0.885,🚨 Intervención urgente: llamada + descuento 20%
C00995,55,4,131.54,547.44,1581,3.9,4,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.047,✅ Programa de fidelización estándar
C00996,14,16,140.59,2296.28,760,2.6,2,0,0,Cusco,Email,1,loyal,1,Leales,0.812,🚨 Intervención urgente: llamada + descuento 20%
C00997,109,5,133.82,687.55,927,4.0,3,1,0,Lima,Social,0,at_risk,3,Inactivos,0.121,✅ Programa de fidelización estándar
C00998,82,4,110.65,416.48,944,4.2,4,0,0,Piura,Directo,0,at_risk,3,Inactivos,0.405,📧 Newsletter personalizado + recomendaciones
C00999,42,11,159.91,1983.61,1734,4.3,2,0,0,Lima,Paid Search,0,loyal,1,Leales,0.019,✅ Programa de fidelización estándar
C01000,44,2,147.56,257.84,1579,3.9,3,1,0,Lima,Social,0,at_risk,3,Inactivos,0.068,✅ Programa de fidelización estándar
C01001,167,2,92.74,221.46,272,3.1,2,1,6,Lima,Social,1,lost,3,Inactivos,0.919,🚨 Intervención urgente: llamada + descuento 20%
C01002,110,2,92.63,201.99,37,2.1,1,1,4,Cusco,Email,1,lost,3,Inactivos,0.177,✅ Programa de fidelización estándar
C01003,48,9,256.7,2135.29,1336,4.0,5,1,2,Trujillo,Directo,0,loyal,1,Leales,0.309,📧 Newsletter personalizado + recomendaciones
C01004,31,5,212.36,1078.45,652,3.8,5,1,0,Trujillo,Orgánico,0,loyal,1,Leales,0.096,✅ Programa de fidelización estándar
C01005,42,8,154.29,1426.28,1605,3.6,5,1,2,Arequipa,Orgánico,1,loyal,1,Leales,0.829,🚨 Intervención urgente: llamada + descuento 20%
C01006,58,8,138.49,1177.31,953,3.3,4,1,1,Arequipa,Social,0,at_risk,3,Inactivos,0.291,📧 Newsletter personalizado + recomendaciones
C01007,71,2,109.58,258.58,609,4.0,5,0,0,Cusco,Paid Search,0,at_risk,3,Inactivos,0.051,✅ Programa de fidelización estándar
C01008,176,3,144.69,454.63,1688,2.8,5,1,1,Lima,Social,1,lost,3,Inactivos,0.94,🚨 Intervención urgente: llamada + descuento 20%
C01009,29,13,303.07,3571.26,195,4.3,3,0,0,Lima,Social,0,champion,1,Leales,0.007,✅ Programa de fidelización estándar
C01010,8,16,208.61,3585.13,1256,4.8,3,1,0,Lima,Orgánico,0,champion,1,Leales,0.089,✅ Programa de fidelización estándar
C01011,92,3,109.64,369.09,1693,3.4,6,1,2,Piura,Social,1,at_risk,3,Inactivos,0.922,🚨 Intervención urgente: llamada + descuento 20%
C01012,198,1,92.32,93.55,393,3.8,3,0,3,Piura,Paid Search,1,lost,3,Inactivos,0.961,🚨 Intervención urgente: llamada + descuento 20%
C01013,27,8,239.81,1952.26,1205,3.7,4,0,0,Lima,Paid Search,0,loyal,1,Leales,0.085,✅ Programa de fidelización estándar
C01014,144,1,121.62,164.77,1478,3.3,6,0,1,Trujillo,Email,0,lost,3,Inactivos,0.131,✅ Programa de fidelización estándar
C01015,43,7,169.04,1413.05,687,4.0,6,0,1,Piura,Directo,0,loyal,1,Leales,0.299,📧 Newsletter personalizado + recomendaciones
C01016,4,1,98.07,97.72,1614,4.6,5,0,0,Lima,Orgánico,0,new,4,Nuevos,0.054,✅ Programa de fidelización estándar
C01017,10,1,46.63,52.26,1522,4.0,4,1,0,Arequipa,Paid Search,0,new,4,Nuevos,0.164,✅ Programa de fidelización estándar
C01018,37,9,145.74,1495.77,1463,3.4,4,0,0,Cusco,Email,1,loyal,1,Leales,0.743,🚨 Intervención urgente: llamada + descuento 20%
C01019,12,7,281.9,1697.07,544,3.0,4,0,1,Lima,Email,1,loyal,1,Leales,0.816,🚨 Intervención urgente: llamada + descuento 20%
C01020,62,6,113.07,757.53,1304,4.5,4,1,0,Arequipa,Email,1,at_risk,3,Inactivos,0.871,🚨 Intervención urgente: llamada + descuento 20%
C01021,35,7,192.56,1203.64,1130,2.6,4,0,0,Lima,Orgánico,0,loyal,1,Leales,0.198,✅ Programa de fidelización estándar
C01022,262,1,66.71,55.85,1475,2.7,4,1,2,Piura,Paid Search,1,lost,3,Inactivos,0.903,🚨 Intervención urgente: llamada + descuento 20%
C01023,242,2,90.43,204.9,761,2.4,6,0,3,Piura,Paid Search,1,lost,3,Inactivos,0.916,🚨 Intervención urgente: llamada + descuento 20%
C01024,167,1,74.45,86.62,939,2.0,5,1,2,Piura,Social,1,lost,3,Inactivos,0.979,🚨 Intervención urgente: llamada + descuento 20%
C01025,134,4,67.74,245.65,1438,3.3,3,0,3,Lima,Paid Search,1,lost,3,Inactivos,0.599,⚠️ Email win-back + cupón 15%
C01026,64,1,123.46,139.59,1432,3.9,6,1,0,Cusco,Orgánico,0,at_risk,3,Inactivos,0.19,✅ Programa de fidelización estándar
C01027,46,6,147.15,915.5,1281,3.4,2,1,0,Cusco,Directo,0,loyal,3,Inactivos,0.286,📧 Newsletter personalizado + recomendaciones
C01028,176,2,69.64,164.36,147,2.7,2,1,5,Lima,Orgánico,0,lost,3,Inactivos,0.336,📧 Newsletter personalizado + recomendaciones
C01029,88,4,168.8,741.3,1039,4.0,2,0,1,Cusco,Directo,0,at_risk,3,Inactivos,0.279,📧 Newsletter personalizado + recomendaciones
C01030,174,2,26.06,46.18,1320,2.4,1,0,4,Lima,Email,0,lost,3,Inactivos,0.333,📧 Newsletter personalizado + recomendaciones
C01031,32,14,184.79,2875.27,1288,4.4,3,1,0,Arequipa,Social,0,loyal,1,Leales,0.005,✅ Programa de fidelización estándar
C01032,13,15,487.15,8188.53,1221,4.7,5,0,1,Lima,Paid Search,0,champion,0,Champions,0.049,✅ Programa de fidelización estándar
C01033,1,1,87.6,76.25,801,4.4,4,0,2,Lima,Orgánico,1,new,2,En Riesgo,0.917,🚨 Intervención urgente: llamada + descuento 20%
C01034,26,8,163.73,1233.91,959,4.5,2,0,0,Lima,Email,0,loyal,1,Leales,0.168,✅ Programa de fidelización estándar
C01035,6,1,120.66,108.23,1758,4.2,3,0,0,Arequipa,Social,1,new,4,Nuevos,0.69,⚠️ Email win-back + cupón 15%
C01036,6,1,138.43,152.89,725,3.2,5,0,0,Lima,Email,0,new,4,Nuevos,0.339,📧 Newsletter personalizado + recomendaciones
C01037,157,4,121.95,400.87,551,2.2,2,0,3,Trujillo,Orgánico,0,lost,3,Inactivos,0.283,📧 Newsletter personalizado + recomendaciones
C01038,208,1,24.58,21.45,366,2.8,3,0,4,Lima,Social,1,lost,3,Inactivos,0.777,🚨 Intervención urgente: llamada + descuento 20%
C01039,87,3,122.5,403.45,1380,4.1,6,0,0,Lima,Social,1,at_risk,3,Inactivos,0.912,🚨 Intervención urgente: llamada + descuento 20%
C01040,5,1,127.1,137.57,1412,4.4,5,0,0,Lima,Email,1,new,4,Nuevos,0.912,🚨 Intervención urgente: llamada + descuento 20%
C01041,20,14,245.4,3865.89,477,3.6,6,1,0,Trujillo,Social,0,loyal,1,Leales,0.462,⚠️ Email win-back + oferta exclusiva VIP
C01042,104,5,174.61,700.63,682,4.1,3,1,0,Lima,Social,0,at_risk,3,Inactivos,0.068,✅ Programa de fidelización estándar
C01043,62,6,150.7,920.07,1587,4.1,4,0,2,Arequipa,Email,0,at_risk,3,Inactivos,0.237,✅ Programa de fidelización estándar
C01044,44,4,140.62,489.01,919,3.5,3,1,0,Cusco,Orgánico,1,at_risk,3,Inactivos,0.772,🚨 Intervención urgente: llamada + descuento 20%
C01045,54,6,102.26,452.8,1758,3.6,3,1,3,Arequipa,Paid Search,0,at_risk,3,Inactivos,0.044,✅ Programa de fidelización estándar
C01046,33,14,121.47,1565.19,633,3.0,1,1,0,Lima,Orgánico,0,loyal,1,Leales,0.051,✅ Programa de fidelización estándar
C01047,80,1,88.04,119.59,1150,3.3,4,1,1,Lima,Paid Search,1,at_risk,3,Inactivos,0.901,🚨 Intervención urgente: llamada + descuento 20%
C01048,9,1,122.05,102.14,682,3.5,6,0,1,Cusco,Paid Search,1,new,4,Nuevos,0.91,🚨 Intervención urgente: llamada + descuento 20%
C01049,33,10,174.52,1821.5,1603,4.1,3,1,1,Lima,Orgánico,0,loyal,1,Leales,0.07,✅ Programa de fidelización estándar
C01050,2,2,111.31,177.46,788,4.9,4,1,1,Cusco,Paid Search,1,new,4,Nuevos,0.894,🚨 Intervención urgente: llamada + descuento 20%
C01051,235,2,94.51,138.23,1309,3.4,3,0,1,Lima,Orgánico,1,lost,3,Inactivos,0.924,🚨 Intervención urgente: llamada + descuento 20%
C01052,140,4,84.85,370.42,471,1.6,4,1,3,Piura,Social,0,lost,3,Inactivos,0.211,✅ Programa de fidelización estándar
C01053,60,8,117.07,987.16,438,3.6,5,0,1,Trujillo,Directo,0,at_risk,3,Inactivos,0.075,✅ Programa de fidelización estándar
C01054,210,1,71.06,80.57,839,2.8,2,0,5,Piura,Orgánico,1,lost,3,Inactivos,0.986,🚨 Intervención urgente: llamada + descuento 20%
C01055,19,26,357.84,9275.39,114,4.4,1,0,2,Lima,Directo,0,champion,0,Champions,0.092,✅ Programa de fidelización estándar
C01056,241,2,69.66,153.58,1470,3.9,2,1,4,Trujillo,Paid Search,1,lost,3,Inactivos,0.941,🚨 Intervención urgente: llamada + descuento 20%
C01057,8,17,269.49,5242.9,982,3.9,3,1,2,Lima,Paid Search,0,champion,0,Champions,0.111,✅ Programa de fidelización estándar
C01058,4,1,66.16,71.6,1602,3.7,3,0,0,Lima,Orgánico,0,new,4,Nuevos,0.033,✅ Programa de fidelización estándar
C01059,8,1,64.88,63.45,1555,2.8,5,0,0,Arequipa,Paid Search,0,new,4,Nuevos,0.03,✅ Programa de fidelización estándar
C01060,36,7,228.02,1248.69,726,4.3,3,0,0,Cusco,Social,0,loyal,1,Leales,0.039,✅ Programa de fidelización estándar
C01061,20,8,189.86,1613.97,127,4.1,6,0,0,Piura,Email,1,loyal,1,Leales,0.036,✅ Programa de fidelización estándar
C01062,181,4,119.9,458.87,571,1.8,4,1,2,Trujillo,Orgánico,1,lost,3,Inactivos,0.97,🚨 Intervención urgente: llamada + descuento 20%
C01063,18,10,110.79,1354.96,1556,5.0,6,1,1,Lima,Orgánico,1,loyal,1,Leales,0.297,📧 Newsletter personalizado + recomendaciones
C01064,6,1,90.98,94.41,1504,3.3,2,1,3,Lima,Paid Search,0,new,4,Nuevos,0.064,✅ Programa de fidelización estándar
C01065,1,20,255.84,6103.35,220,4.2,3,1,0,Trujillo,Paid Search,0,champion,2,En Riesgo,0.162,✅ Programa de fidelización estándar
C01066,37,4,144.39,736.56,997,3.7,5,1,0,Lima,Orgánico,0,loyal,3,Inactivos,0.168,✅ Programa de fidelización estándar
C01067,1,1,73.31,86.61,1254,3.9,1,0,1,Lima,Paid Search,0,new,2,En Riesgo,0.268,📧 Newsletter personalizado + recomendaciones
C01068,92,1,73.15,94.1,1375,1.6,6,0,3,Lima,Social,1,lost,3,Inactivos,0.957,🚨 Intervención urgente: llamada + descuento 20%
C01069,123,2,51.11,96.97,1754,3.0,2,0,3,Lima,Directo,1,lost,3,Inactivos,0.947,🚨 Intervención urgente: llamada + descuento 20%
C01070,21,12,165.8,2188.01,287,3.4,5,0,0,Lima,Paid Search,1,loyal,1,Leales,0.814,🚨 Intervención urgente: llamada + descuento 20%
C01071,181,2,75.4,139.54,184,3.6,5,1,4,Lima,Directo,0,lost,3,Inactivos,0.215,✅ Programa de fidelización estándar
C01072,129,4,83.95,288.35,973,3.2,2,0,1,Lima,Paid Search,1,at_risk,3,Inactivos,0.831,🚨 Intervención urgente: llamada + descuento 20%
C01073,92,4,96.59,375.85,1540,3.6,5,1,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.254,📧 Newsletter personalizado + recomendaciones
C01074,203,1,65.15,67.28,257,2.3,1,1,3,Piura,Orgánico,1,lost,3,Inactivos,0.946,🚨 Intervención urgente: llamada + descuento 20%
C01075,85,5,87.47,334.59,546,4.4,1,1,1,Lima,Email,0,at_risk,3,Inactivos,0.315,📧 Newsletter personalizado + recomendaciones
C01076,43,3,92.77,323.27,670,3.6,3,0,0,Lima,Directo,1,at_risk,3,Inactivos,0.619,⚠️ Email win-back + cupón 15%
C01077,13,5,159.78,867.9,1564,4.1,4,0,0,Arequipa,Email,0,loyal,3,Inactivos,0.147,✅ Programa de fidelización estándar
C01078,229,2,99.9,229.34,103,2.1,3,1,2,Lima,Paid Search,0,lost,3,Inactivos,0.42,📧 Newsletter personalizado + recomendaciones
C01079,23,5,180.92,937.45,394,3.4,4,1,0,Piura,Email,0,loyal,3,Inactivos,0.165,✅ Programa de fidelización estándar
C01080,190,3,75.88,191.47,53,2.3,2,1,1,Trujillo,Orgánico,1,lost,3,Inactivos,0.946,🚨 Intervención urgente: llamada + descuento 20%
C01081,30,10,204.61,2216.21,492,4.5,5,1,0,Lima,Social,0,loyal,1,Leales,0.106,✅ Programa de fidelización estándar
C01082,112,5,145.21,807.46,510,2.7,3,0,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.099,✅ Programa de fidelización estándar
C01083,159,1,84.49,98.76,1771,1.1,5,0,1,Cusco,Paid Search,1,lost,3,Inactivos,0.936,🚨 Intervención urgente: llamada + descuento 20%
C01084,43,8,181.74,1425.55,1711,3.6,3,1,0,Piura,Email,1,loyal,1,Leales,0.067,✅ Programa de fidelización estándar
C01085,5,18,339.9,6584.01,1142,4.6,3,0,0,Lima,Email,0,champion,0,Champions,0.064,✅ Programa de fidelización estándar
C01086,31,15,191.41,3356.7,1587,4.1,1,1,0,Arequipa,Orgánico,0,loyal,1,Leales,0.033,✅ Programa de fidelización estándar
C01087,38,7,166.33,954.69,1353,3.8,4,0,0,Lima,Email,0,at_risk,1,Leales,0.095,✅ Programa de fidelización estándar
C01088,180,2,79.15,158.28,73,3.4,2,0,5,Piura,Orgánico,1,lost,3,Inactivos,0.933,🚨 Intervención urgente: llamada + descuento 20%
C01089,16,14,202.28,2366.7,1090,4.2,5,0,0,Lima,Email,0,champion,1,Leales,0.248,✅ Programa de fidelización estándar
C01090,190,2,99.4,221.1,1572,3.0,3,1,4,Piura,Social,1,lost,3,Inactivos,0.584,⚠️ Email win-back + cupón 15%
C01091,38,6,194.11,1200.53,1527,3.0,5,1,0,Arequipa,Social,1,loyal,1,Leales,0.884,🚨 Intervención urgente: llamada + descuento 20%
C01092,94,3,151.53,525.21,1333,3.8,1,1,1,Arequipa,Email,0,at_risk,3,Inactivos,0.066,✅ Programa de fidelización estándar
C01093,6,1,150.68,155.93,490,3.4,2,0,0,Lima,Paid Search,0,new,4,Nuevos,0.065,✅ Programa de fidelización estándar
C01094,31,10,188.68,1950.21,1222,3.6,4,0,0,Lima,Orgánico,0,loyal,1,Leales,0.092,✅ Programa de fidelización estándar
C01095,116,4,20.0,99.76,99,3.7,4,1,0,Lima,Social,0,at_risk,3,Inactivos,0.977,🚨 Intervención urgente: llamada + descuento 20%
C01096,2,17,367.07,5710.98,242,4.4,3,0,0,Lima,Paid Search,0,champion,0,Champions,0.153,✅ Programa de fidelización estándar
